,body_type,co2Emissions,condition,doors,engine_size,isTradeSeller,make,manufactured_year,mileage,model,price,seats,transmission,location
2835,Hatchback,103,Nearly New,5.0,2.0,True,Mazda,2019.0,2611,Mazda3,20990.0,5.0,Manual,Birmingham
2836,Hatchback,110,Used,5.0,1.2,True,Peugeot,2018.0,14617,208,7495.0,5.0,Manual,Birmingham
2837,Hatchback,116,Nearly New,5.0,1.2,True,Peugeot,2019.0,5750,208,8995.0,5.0,Automatic,Birmingham
2838,SUV,162,Used,5.0,1.4,True,Vauxhall,2018.0,9500,Mokka X,11995.0,5.0,Automatic,Birmingham
2839,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,5148,Yaris,10999.0,5.0,Manual,Birmingham
2840,Hatchback,126,Used,5.0,1.2,True,Hyundai,2019.0,17502,i20,9891.0,5.0,Manual,Birmingham
2841,Hatchback,155,Nearly New,3.0,1.4,True,Abarth,2019.0,1583,595,15000.0,4.0,Manual,Birmingham
2842,Hatchback,128,Used,3.0,1.4,True,Vauxhall,2019.0,5000,Corsa,8999.0,5.0,Manual,Birmingham
2843,Hatchback,93,Used,5.0,1.0,True,Citroen,2018.0,12000,C1,4799.0,4.0,Manual,Birmingham
2844,Saloon,175,Used,4.0,3.0,True,Audi,2018.0,22000,A8,35000.0,5.0,Automatic,Birmingham
2845,SUV,151,Used,5.0,1.3,True,Renault,2019.0,11738,Kadjar,11695.0,5.0,Manual,Birmingham
2846,Hatchback,120,Used,5.0,1.4,True,SEAT,2018.0,7863,Leon,13000.0,5.0,Manual,Birmingham
2847,Hatchback,116,Used,5.0,1.5,True,SKODA,2018.0,13015,Octavia,13998.0,5.0,Automatic,Birmingham
2848,Hatchback,124,Nearly New,5.0,1.2,True,Suzuki,2019.0,5042,Swift,9950.0,5.0,Manual,Birmingham
2850,Hatchback,113,Used,5.0,0.9,True,Renault,2019.0,12763,Clio,8999.0,5.0,Manual,Birmingham
2851,Hatchback,107,Used,5.0,1.0,True,Vauxhall,2018.0,12532,Astra,9999.0,5.0,Manual,Birmingham
2852,Hatchback,107,Used,3.0,1.2,True,DS AUTOMOBILES,2018.0,21521,DS 3,8095.0,5.0,Manual,Birmingham
2853,Hatchback,128,Used,5.0,1.4,True,Vauxhall,2018.0,10009,Astra,9999.0,5.0,Manual,Birmingham
2854,Saloon,138,Nearly New,4.0,1.6,True,Mercedes-Benz,2019.0,2332,C Class,21480.0,5.0,Manual,Birmingham
2855,Hatchback,110,Used,5.0,1.0,True,Ford,2018.0,8363,Fiesta,10500.0,5.0,Manual,Birmingham
2857,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,8547,Yaris,10999.0,5.0,Manual,Birmingham
2858,Hatchback,117,Used,5.0,1.0,True,Hyundai,2018.0,7892,i10,6999.0,5.0,Manual,Birmingham
2859,SUV,164,Used,5.0,1.5,True,Ford,2018.0,25178,Kuga,13265.0,5.0,Manual,Birmingham
2860,Hatchback,129,Nearly New,5.0,1.0,True,Volkswagen,2019.0,2500,Polo,8990.0,5.0,Manual,Birmingham
2861,SUV,154,Used,5.0,1.3,True,Nissan,2019.0,18676,Qashqai,15950.0,5.0,Manual,Birmingham
2862,SUV,140,Used,5.0,1.5,True,MG,2019.0,5041,MG ZS,12995.0,5.0,Manual,Birmingham
2863,Hatchback,85,Nearly New,5.0,1.0,True,Peugeot,2019.0,10,108,9541.0,4.0,Manual,Birmingham
2864,Hatchback,113,Used,5.0,1.2,True,Peugeot,2019.0,9413,308,12998.0,5.0,Manual,Birmingham
2865,Hatchback,128,Used,3.0,1.4,True,Vauxhall,2019.0,3042,Corsa,8399.0,5.0,Manual,Birmingham
2866,Hatchback,110,Used,5.0,1.0,True,Ford,2018.0,8363,Fiesta,10500.0,5.0,Manual,Birmingham
2867,Hatchback,128,Used,3.0,1.4,True,Vauxhall,2019.0,14436,Corsa,7999.0,5.0,Manual,Birmingham
2868,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,11660,Yaris,10799.0,5.0,Manual,Birmingham
2869,Hatchback,163,Used,5.0,2.0,True,Volkswagen,2018.0,27000,Golf,21995.0,5.0,Automatic,Birmingham
2870,Hatchback,106,Used,5.0,1.0,True,Ford,2019.0,13291,Fiesta,10600.0,5.0,Manual,Birmingham
2871,Hatchback,117,Used,5.0,1.0,True,Hyundai,2018.0,8792,i10,6999.0,5.0,Manual,Birmingham
2872,Hatchback,112,Used,5.0,1.0,True,Ford,2018.0,17006,Focus,12650.0,5.0,Manual,Birmingham
2873,SUV,136,Used,5.0,2.0,False,BMW,2018.0,5365,X1,15495.0,5.0,Automatic,Birmingham
2874,Hatchback,133,Used,5.0,1.5,True,SEAT,2019.0,9511,Leon,11999.0,5.0,Manual,Birmingham
2875,Hatchback,159,Used,5.0,2.0,True,Ford,2018.0,12130,Focus,19000.0,5.0,Manual,Birmingham
2876,Hatchback,117,Used,5.0,1.3,True,Honda,2019.0,18613,Jazz,10700.0,5.0,Manual,Birmingham
2878,Hatchback,117,Nearly New,5.0,1.0,True,Ford,2020.0,10,Fiesta,17800.0,5.0,Manual,Birmingham
2880,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,8044,Yaris,10999.0,5.0,Manual,Birmingham
2881,Hatchback,98,Used,5.0,1.0,True,Ford,2018.0,35693,Fiesta,10298.0,5.0,Manual,Birmingham
2882,Hatchback,110,Nearly New,5.0,1.5,True,SEAT,2019.0,6199,Leon,16490.0,5.0,Manual,Birmingham
2883,Estate,160,Used,5.0,2.0,True,Volvo,2018.0,4998,V90,25800.0,5.0,Automatic,Birmingham
2884,Hatchback,97,Used,5.0,1.0,True,Volkswagen,2018.0,8000,up!,8995.0,4.0,Automatic,Birmingham
2885,SUV,126,Nearly New,5.0,1.0,True,Dacia,2020.0,6,Duster,11000.0,5.0,Manual,Birmingham
2886,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,11660,Yaris,10799.0,5.0,Manual,Birmingham
2887,SUV,121,Nearly New,5.0,1.0,True,Hyundai,2019.0,5000,Kona,12295.0,5.0,Manual,Birmingham
2888,Hatchback,127,Used,5.0,1.4,True,Vauxhall,2019.0,9452,Astra,10899.0,5.0,Manual,Birmingham
2889,SUV,119,Used,5.0,1.0,True,SEAT,2018.0,28177,Ateca,13394.0,5.0,Manual,Birmingham
2890,Hatchback,114,Used,5.0,0.9,True,Renault,2018.0,24564,Clio,6495.0,5.0,Manual,Birmingham
2891,SUV,118,Nearly New,5.0,1.2,True,Citroen,2019.0,5000,C3 Aircross,11990.0,5.0,Manual,Birmingham
2892,Hatchback,137,Nearly New,5.0,2.0,True,Volvo,2019.0,4400,V40,13290.0,5.0,Manual,Birmingham
2893,Hatchback,138,Used,5.0,1.5,True,Ford,2018.0,5000,Focus,17495.0,5.0,Automatic,Birmingham
2894,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,8547,Yaris,10999.0,5.0,Manual,Birmingham
2895,Hatchback,128,Used,5.0,1.4,True,Vauxhall,2018.0,4058,Astra,10995.0,5.0,Manual,Birmingham
2896,SUV,147,Used,5.0,1.6,True,Hyundai,2018.0,12644,Tucson,14200.0,5.0,Manual,Birmingham
2897,Hatchback,110,Used,5.0,1.0,True,Ford,2018.0,8363,Fiesta,10500.0,5.0,Manual,Birmingham
2898,Coupe,129,Used,2.0,1.5,True,BMW,2018.0,9957,2 Series,17599.0,4.0,Automatic,Birmingham
2899,Hatchback,151,Used,3.0,1.4,True,Abarth,2018.0,4869,595,11995.0,4.0,Manual,Birmingham
2900,SUV,133,Used,5.0,1.6,True,Peugeot,2018.0,26101,5008,22560.0,7.0,Automatic,Birmingham
2901,Hatchback,128,Used,5.0,1.4,True,Vauxhall,2018.0,14722,Astra,11598.0,5.0,Manual,Birmingham
2902,SUV,145,Used,5.0,1.5,True,Ford,2018.0,12485,Kuga,16598.0,5.0,Manual,Birmingham
2903,SUV,139,Used,5.0,1.4,True,Volkswagen,2018.0,21330,Tiguan,17294.0,5.0,Manual,Birmingham
2904,Estate,120,Used,5.0,1.0,True,Kia,2019.0,20578,Ceed,12500.0,5.0,Manual,Birmingham
2905,Hatchback,96,Used,5.0,1.0,True,Volkswagen,2018.0,32423,up!,7996.0,4.0,Manual,Birmingham
2906,Hatchback,99,Used,5.0,1.2,True,Peugeot,2018.0,4582,208,6750.0,5.0,Manual,Birmingham
2907,Hatchback,159,Used,5.0,2.0,True,Ford,2018.0,12130,Focus,19000.0,5.0,Manual,Birmingham
2908,Convertible,90,Used,2.0,0.9,True,Fiat,2018.0,5300,500C,9695.0,4.0,Manual,Birmingham
2909,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,11660,Yaris,10799.0,5.0,Manual,Birmingham
2911,Hatchback,107,Used,5.0,1.0,True,Ford,2018.0,15918,Focus,15000.0,5.0,Manual,Birmingham
2912,Hatchback,114,Used,5.0,1.0,True,Ford,2018.0,5154,Focus,15995.0,5.0,Manual,Birmingham
2913,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,7882,Yaris,10999.0,5.0,Manual,Birmingham
2914,Hatchback,170,Used,3.0,1.8,True,Toyota,2018.0,2442,Yaris,24995.0,5.0,Manual,Birmingham
2915,SUV,135,Used,5.0,1.2,True,Toyota,2019.0,13000,C-HR,12995.0,5.0,Manual,Birmingham
2916,Hatchback,134,Nearly New,5.0,1.5,True,Volkswagen,2020.0,100,Golf,27500.0,5.0,Automatic,Birmingham
2917,Hatchback,98,Used,5.0,1.0,True,Ford,2018.0,37295,Fiesta,11598.0,5.0,Manual,Birmingham
2918,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,7356,Yaris,10999.0,5.0,Manual,Birmingham
2919,Hatchback,107,Used,5.0,1.0,True,Ford,2019.0,5237,Focus,14990.0,5.0,Manual,Birmingham
2920,Hatchback,141,Used,5.0,2.0,True,Mercedes-Benz,2019.0,12200,A Class,21500.0,5.0,Automatic,Birmingham
2921,SUV,177,Used,5.0,1.6,True,Mercedes-Benz,2019.0,4600,GLA Class,21975.0,5.0,Automatic,Birmingham
2922,Estate,132,Nearly New,5.0,1.6,True,Peugeot,2019.0,5934,508 SW,25790.0,5.0,Automatic,Birmingham
2923,Hatchback,110,Used,5.0,1.0,True,Volkswagen,2018.0,13296,Polo,11990.0,5.0,Manual,Birmingham
2924,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,9703,Yaris,10999.0,5.0,Manual,Birmingham
2925,Hatchback,107,Used,5.0,1.0,True,Ford,2019.0,9038,Focus,15499.0,5.0,Manual,Birmingham
2926,Hatchback,107,Used,5.0,1.0,True,Vauxhall,2018.0,8000,Astra,6990.0,5.0,Manual,Birmingham
2927,Hatchback,85,Nearly New,5.0,1.0,True,Peugeot,2019.0,10,108,9541.0,4.0,Manual,Birmingham
2928,Hatchback,114,Used,3.0,1.5,True,MINI,2018.0,29677,Hatch,11490.0,4.0,Manual,Birmingham
2929,SUV,133,Used,5.0,1.3,True,Renault,2019.0,17891,Kadjar,14000.0,5.0,Manual,Birmingham
2930,Estate,139,Used,5.0,1.5,True,Vauxhall,2018.0,27145,Insignia,14000.0,5.0,Manual,Birmingham
2931,Estate,147,Used,5.0,1.5,True,Mercedes-Benz,2018.0,3891,C Class,19980.0,5.0,Automatic,Birmingham
2932,SUV,164,Used,5.0,1.5,True,Ford,2018.0,21930,Kuga,18200.0,5.0,Manual,Birmingham
2933,Coupe,128,Used,4.0,1.6,True,Mercedes-Benz,2018.0,11578,CLA Class,18998.0,5.0,Manual,Birmingham
2935,Hatchback,109,Used,5.0,1.2,True,Peugeot,2018.0,9600,208,5995.0,5.0,Manual,Birmingham
2936,Hatchback,107,Used,5.0,1.0,True,Ford,2018.0,16083,Focus,15000.0,5.0,Manual,Birmingham
2937,Hatchback,116,Used,5.0,1.5,True,Toyota,2018.0,73000,Yaris,7250.0,5.0,Manual,Birmingham
2938,SUV,105,Used,5.0,1.2,True,Vauxhall,2019.0,17490,Crossland X,10799.0,5.0,Manual,Birmingham
2939,Hatchback,113,Used,5.0,0.9,True,Renault,2019.0,13708,Clio,8999.0,5.0,Manual,Birmingham
2940,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,7882,Yaris,10999.0,5.0,Manual,Birmingham
2941,SUV,141,Used,5.0,1.5,True,MG,2018.0,24508,GS,11985.0,5.0,Automatic,Birmingham
2942,Hatchback,108,Used,5.0,1.0,True,Ford,2018.0,21866,Focus,8295.0,5.0,Manual,Birmingham
2943,Hatchback,137,Used,5.0,1.5,True,BMW,2018.0,9409,1 Series,14799.0,5.0,Manual,Birmingham
2944,Hatchback,107,Used,5.0,1.0,True,Ford,2018.0,15918,Focus,15000.0,5.0,Manual,Birmingham
2945,SUV,116,Used,5.0,1.2,True,Vauxhall,2019.0,14440,Crossland X,10299.0,5.0,Manual,Birmingham
2946,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,9703,Yaris,10999.0,5.0,Manual,Birmingham
2947,Estate,142,Used,5.0,2.0,True,BMW,2018.0,22506,3 Series,19999.0,5.0,Automatic,Birmingham
2948,Hatchback,129,Used,5.0,0.9,True,Fiat,2019.0,5600,Panda,11495.0,4.0,Manual,Birmingham
2949,Hatchback,123,Used,5.0,1.3,True,Renault,2019.0,4178,Megane,13000.0,5.0,Manual,Birmingham
2950,Saloon,113,Used,4.0,1.5,True,Audi,2018.0,20000,A3,18699.0,5.0,Automatic,Birmingham
2951,Hatchback,114,Used,5.0,1.6,True,Peugeot,2019.0,16412,508,18601.0,5.0,Automatic,Birmingham
2952,Hatchback,113,Used,5.0,1.2,True,Peugeot,2018.0,6800,308,8850.0,5.0,Manual,Birmingham
2953,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,5148,Yaris,10999.0,5.0,Manual,Birmingham
2954,Hatchback,110,Used,5.0,1.0,True,Ford,2018.0,23342,Fiesta,7295.0,5.0,Manual,Birmingham
2955,SUV,162,Used,5.0,1.4,True,Vauxhall,2018.0,20349,Mokka X,13500.0,5.0,Automatic,Birmingham
2956,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,8044,Yaris,10999.0,5.0,Manual,Birmingham
2957,Hatchback,133,Used,5.0,1.5,True,Honda,2018.0,9516,Civic,16997.0,5.0,Manual,Birmingham
2958,Hatchback,101,Used,5.0,1.0,True,Volkswagen,2018.0,20000,Polo,11990.0,5.0,Manual,Birmingham
2959,SUV,179,Used,5.0,2.0,True,Land Rover,2018.0,12794,Range Rover Velar,36599.0,5.0,Automatic,Birmingham
2960,Hatchback,147,Used,3.0,2.0,True,MINI,2018.0,21917,Hatch,10995.0,4.0,Manual,Birmingham
2961,Hatchback,99,Used,5.0,1.0,True,Ford,2018.0,12953,Fiesta,10498.0,5.0,Manual,Birmingham
2962,SUV,114,Used,5.0,1.2,True,Peugeot,2019.0,18651,2008,9750.0,5.0,Manual,Birmingham
2963,Hatchback,150,Used,3.0,2.0,True,MINI,2018.0,18000,Hatch,20995.0,4.0,Manual,Birmingham
2964,Hatchback,95,Used,5.0,1.0,True,Peugeot,2018.0,22652,108,6499.0,4.0,Manual,Birmingham
2965,SUV,121,Used,5.0,0.9,True,Renault,2018.0,14390,Captur,7999.0,5.0,Manual,Birmingham
2966,Estate,152,Used,5.0,1.3,True,Renault,2019.0,29647,Megane,14400.0,5.0,Automatic,Birmingham
2967,Hatchback,137,Used,5.0,2.0,True,Volvo,2018.0,19754,V40,12150.0,5.0,Manual,Birmingham
2968,Hatchback,124,Used,3.0,1.2,True,Fiat,2019.0,9858,500,8750.0,4.0,Manual,Birmingham
2969,Hatchback,88,Nearly New,3.0,1.0,True,Fiat,2020.0,1500,500,13495.0,4.0,Manual,Birmingham
2970,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,8039,Yaris,10999.0,5.0,Manual,Birmingham
2971,SUV,164,Used,5.0,1.5,True,Ford,2018.0,21930,Kuga,18200.0,5.0,Manual,Birmingham
2972,SUV,174,Used,5.0,1.6,True,Kia,2018.0,7913,Sportage,21000.0,5.0,Automatic,Birmingham
2973,Hatchback,128,Nearly New,3.0,1.2,True,Vauxhall,2019.0,10,ADAM,8995.0,4.0,Manual,Birmingham
2974,SUV,138,Used,5.0,1.2,True,Toyota,2018.0,9000,C-HR,13975.0,5.0,Manual,Birmingham
2975,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,9703,Yaris,10999.0,5.0,Manual,Birmingham
2976,Hatchback,108,Used,5.0,1.0,True,Ford,2018.0,42332,Focus,10295.0,5.0,Manual,Birmingham
2977,MPV,118,Used,5.0,1.2,True,Citroen,2018.0,13934,Grand C4 SpaceTourer,13999.0,7.0,Manual,Birmingham
2978,SUV,118,Used,5.0,1.2,True,Citroen,2019.0,9352,C3 Aircross,10999.0,5.0,Manual,Birmingham
2979,SUV,146,Used,5.0,1.4,True,Suzuki,2019.0,12630,Vitara,15000.0,5.0,Manual,Birmingham
2980,Saloon,134,Used,4.0,2.0,True,BMW,2018.0,32078,3 Series,20000.0,5.0,Automatic,Birmingham
2981,SUV,120,Used,5.0,1.0,True,SEAT,2018.0,18837,Ateca,14698.0,5.0,Manual,Birmingham
2982,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,7356,Yaris,10999.0,5.0,Manual,Birmingham
2983,Hatchback,97,Used,5.0,1.0,True,Ford,2018.0,13820,Fiesta,11500.0,5.0,Manual,Birmingham
2984,Convertible,127,Used,2.0,1.2,True,Volkswagen,2018.0,21000,Beetle,15199.0,4.0,Manual,Birmingham
2985,Hatchback,136,Used,3.0,2.0,True,MINI,2018.0,10000,Hatch,10995.0,4.0,Manual,Birmingham
2986,Hatchback,129,Nearly New,5.0,1.2,True,Ford,2019.0,2985,Ka+,9990.0,5.0,Manual,Birmingham
2987,Hatchback,150,Nearly New,5.0,1.3,True,Renault,2019.0,3311,Megane,15250.0,5.0,Manual,Birmingham
2989,Hatchback,118,Used,3.0,1.4,True,Vauxhall,2018.0,13540,Corsa,7599.0,5.0,Manual,Birmingham
2990,Hatchback,120,Used,5.0,1.3,False,Honda,2018.0,10000,Jazz,7995.0,5.0,Manual,Birmingham
2991,Hatchback,133,Used,5.0,1.5,True,SEAT,2019.0,11967,Leon,11799.0,5.0,Manual,Birmingham
2992,SUV,148,Used,5.0,1.6,True,Mercedes-Benz,2018.0,17943,GLA Class,21498.0,5.0,Automatic,Birmingham
2994,Hatchback,85,Nearly New,5.0,1.0,True,Peugeot,2019.0,10,108,9541.0,4.0,Manual,Birmingham
2995,Hatchback,112,Used,5.0,1.4,True,Vauxhall,2019.0,7221,Corsa,9999.0,5.0,Automatic,Birmingham
2996,Hatchback,112,Used,5.0,1.0,True,Ford,2018.0,13439,Focus,11999.0,5.0,Manual,Birmingham
2997,SUV,157,Used,5.0,1.6,True,Nissan,2019.0,13075,Juke,11300.0,5.0,Manual,Birmingham
2998,SUV,110,Used,5.0,1.2,True,Peugeot,2018.0,9140,2008,12996.0,5.0,Automatic,Birmingham
2999,Hatchback,124,Used,3.0,1.5,True,MINI,2019.0,6511,Hatch,16250.0,4.0,Manual,Birmingham
3000,Hatchback,130,Used,5.0,1.4,True,Vauxhall,2019.0,5044,Corsa,10199.0,5.0,Manual,Birmingham
3001,Hatchback,129,Used,5.0,1.5,True,Vauxhall,2019.0,17143,Insignia,14700.0,5.0,Manual,Birmingham
3002,SUV,145,Used,5.0,1.5,True,Ford,2018.0,14483,Kuga,17000.0,5.0,Manual,Birmingham
3004,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,5148,Yaris,10999.0,5.0,Manual,Birmingham
3005,Hatchback,129,Used,5.0,1.5,True,Volvo,2018.0,7980,V40,13695.0,5.0,Automatic,Birmingham
3006,Hatchback,116,Used,5.0,1.5,True,Volkswagen,2019.0,18490,Golf,16500.0,5.0,Manual,Birmingham
3007,Hatchback,106,Used,5.0,1.0,True,SEAT,2018.0,9540,Ibiza,12840.0,5.0,Manual,Birmingham
3008,Hatchback,111,Used,5.0,1.0,True,SKODA,2019.0,4260,Fabia,8990.0,5.0,Manual,Birmingham
3009,Hatchback,98,Used,5.0,1.0,True,Ford,2018.0,14245,Fiesta,11199.0,5.0,Manual,Birmingham
3010,Hatchback,136,Used,5.0,1.5,True,Ford,2018.0,24729,Fiesta,15485.0,5.0,Manual,Birmingham
3011,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,7882,Yaris,10999.0,5.0,Manual,Birmingham
3012,SUV,154,Nearly New,5.0,1.3,True,Renault,2019.0,720,Kadjar,19450.0,5.0,Automatic,Birmingham
3013,Hatchback,131,Used,5.0,1.5,True,BMW,2019.0,8718,1 Series,18599.0,5.0,Automatic,Birmingham
3014,SUV,130,Used,5.0,1.5,True,Volkswagen,2019.0,9776,Tiguan,19990.0,5.0,Manual,Birmingham
3015,Hatchback,115,Nearly New,5.0,1.5,True,Volkswagen,2019.0,5464,Golf,16985.0,5.0,Manual,Birmingham
3016,Hatchback,109,Used,5.0,1.0,True,Volkswagen,2018.0,31000,Golf,9750.0,5.0,Manual,Birmingham
3017,SUV,164,Used,5.0,1.5,True,Ford,2019.0,12928,Kuga,15999.0,5.0,Manual,Birmingham
3018,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,7356,Yaris,10999.0,5.0,Manual,Birmingham
3019,Hatchback,133,Used,5.0,1.0,True,Kia,2019.0,3841,Picanto,10200.0,5.0,Manual,Birmingham
3020,SUV,130,Used,5.0,1.0,True,Kia,2018.0,7271,Stonic,9995.0,5.0,Manual,Birmingham
3021,Hatchback,150,Used,5.0,2.0,True,Audi,2018.0,35000,S3,30000.0,5.0,Automatic,Birmingham
3023,Hatchback,97,Used,5.0,1.0,True,Ford,2018.0,13820,Fiesta,11500.0,5.0,Manual,Birmingham
3024,SUV,114,Used,5.0,1.2,True,Peugeot,2018.0,33979,2008,9998.0,5.0,Manual,Birmingham
3025,SUV,161,Nearly New,5.0,2.0,True,Volkswagen,2020.0,869,Tiguan,37490.0,5.0,Automatic,Birmingham
3026,Hatchback,117,Used,5.0,1.0,True,Hyundai,2018.0,8349,i10,6999.0,5.0,Manual,Birmingham
3027,Hatchback,129,Used,5.0,1.5,True,Vauxhall,2019.0,13754,Insignia,14890.0,5.0,Manual,Birmingham
3028,Hatchback,85,Nearly New,5.0,1.0,True,Peugeot,2019.0,10,108,9541.0,4.0,Manual,Birmingham
3029,SUV,166,Nearly New,5.0,2.0,True,Mercedes-Benz,2019.0,3999,GLC Class,30980.0,5.0,Automatic,Birmingham
3030,Hatchback,131,Used,5.0,1.5,True,BMW,2019.0,17762,1 Series,16998.0,5.0,Automatic,Birmingham
3031,Hatchback,138,Nearly New,5.0,1.0,True,Ford,2019.0,7519,Fiesta,13999.0,5.0,Automatic,Birmingham
3032,Hatchback,108,Used,5.0,1.0,True,Volkswagen,2019.0,8985,Polo,11990.0,5.0,Manual,Birmingham
3033,Hatchback,110,Used,5.0,1.0,True,Ford,2018.0,8363,Fiesta,10500.0,5.0,Manual,Birmingham
3034,Hatchback,123,Used,5.0,1.5,True,BMW,2018.0,22045,1 Series,13425.0,5.0,Manual,Birmingham
3035,SUV,126,Nearly New,5.0,1.0,True,Dacia,2020.0,12,Duster,11000.0,5.0,Manual,Birmingham
3036,Hatchback,114,Used,5.0,1.5,True,Audi,2018.0,5169,A3,19500.0,5.0,Automatic,Birmingham
3037,Hatchback,95,Used,3.0,1.0,True,Toyota,2018.0,5000,AYGO,7095.0,4.0,Manual,Birmingham
3038,SUV,164,Used,5.0,1.5,True,Ford,2019.0,15581,Kuga,15750.0,5.0,Manual,Birmingham
3039,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,11660,Yaris,10799.0,5.0,Manual,Birmingham
3040,Hatchback,101,Used,5.0,1.1,True,Ford,2018.0,7950,Fiesta,9895.0,5.0,Manual,Birmingham
3041,Hatchback,155,Nearly New,5.0,2.0,True,BMW,2019.0,4732,1 Series,29000.0,5.0,Automatic,Birmingham
3042,Hatchback,129,Used,5.0,1.5,True,Vauxhall,2018.0,35897,Insignia,12650.0,5.0,Manual,Birmingham
3043,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,5148,Yaris,10999.0,5.0,Manual,Birmingham
3044,SUV,147,Nearly New,5.0,1.3,True,Renault,2019.0,683,Captur,15250.0,5.0,Manual,Birmingham
3045,Hatchback,110,Nearly New,5.0,1.0,True,Volkswagen,2019.0,7200,up!,16999.0,4.0,Manual,Birmingham
3046,Coupe,136,Used,2.0,2.0,True,BMW,2018.0,16469,2 Series,19490.0,4.0,Automatic,Birmingham
3047,Hatchback,159,Used,5.0,2.0,True,Ford,2018.0,12130,Focus,19000.0,5.0,Manual,Birmingham
3048,Hatchback,117,Used,3.0,1.5,True,MINI,2018.0,6500,Hatch,9995.0,4.0,Automatic,Birmingham
3049,Hatchback,133,Used,5.0,1.0,True,SEAT,2019.0,3815,Ibiza,16980.0,5.0,Automatic,Birmingham
3050,Hatchback,128,Used,3.0,1.4,True,Vauxhall,2019.0,6592,Corsa,8999.0,5.0,Manual,Birmingham
3051,SUV,121,Used,5.0,1.2,True,Vauxhall,2019.0,3000,Grandland X,18295.0,5.0,Manual,Birmingham
3052,Hatchback,99,Used,5.0,1.0,True,Ford,2018.0,30477,Fiesta,8750.0,5.0,Manual,Birmingham
3053,SUV,125,Used,5.0,1.2,True,Renault,2018.0,8262,Captur,9295.0,5.0,Automatic,Birmingham
3054,Saloon,164,Used,5.0,2.0,True,Volkswagen,2018.0,19334,Arteon,24975.0,5.0,Automatic,Birmingham
3055,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,5148,Yaris,10999.0,5.0,Manual,Birmingham
3056,Hatchback,137,Used,5.0,1.5,True,BMW,2019.0,14360,1 Series,15799.0,5.0,Manual,Birmingham
3057,Hatchback,107,Used,5.0,1.0,True,Ford,2019.0,13380,Focus,14699.0,5.0,Manual,Birmingham
3058,Hatchback,110,Used,3.0,1.2,True,Fiat,2018.0,38812,500,6798.0,4.0,Manual,Birmingham
3059,Hatchback,115,Used,5.0,1.5,True,SKODA,2018.0,28797,Octavia,13325.0,5.0,Manual,Birmingham
3060,SUV,162,Used,5.0,1.4,True,Vauxhall,2018.0,20349,Mokka X,13500.0,5.0,Automatic,Birmingham
3061,Hatchback,137,Nearly New,5.0,1.5,True,BMW,2019.0,6819,1 Series,15999.0,5.0,Manual,Birmingham
3062,Hatchback,85,Nearly New,5.0,1.0,True,Peugeot,2019.0,10,108,9541.0,4.0,Manual,Birmingham
3063,Coupe,133,Nearly New,2.0,1.5,True,BMW,2019.0,6745,2 Series,20000.0,4.0,Automatic,Birmingham
3064,Hatchback,93,Used,5.0,1.0,True,Citroen,2019.0,2896,C1,8290.0,4.0,Manual,Birmingham
3066,Hatchback,134,Nearly New,5.0,1.5,True,Volkswagen,2020.0,100,Golf,28000.0,5.0,Automatic,Birmingham
3067,SUV,125,Used,5.0,1.0,True,Hyundai,2018.0,16050,Kona,11895.0,5.0,Manual,Birmingham
3068,SUV,120,Nearly New,5.0,1.0,True,Dacia,2020.0,12,Duster,11000.0,5.0,Manual,Birmingham
3069,Hatchback,116,Used,5.0,1.5,True,Toyota,2019.0,7882,Yaris,10999.0,5.0,Manual,Birmingham
3070,Estate,139,Nearly New,5.0,2.0,True,Audi,2019.0,9043,A4 Avant,21999.0,5.0,Manual,Birmingham
3071,SUV,115,Used,5.0,1.0,True,Audi,2018.0,9537,Q2,17490.0,5.0,Manual,Birmingham
3072,Hatchback,116,Nearly New,5.0,1.5,False,Toyota,2019.0,4479,Yaris,6995.0,5.0,Manual,Birmingham
3073,SUV,169,Used,5.0,1.6,True,Mercedes-Benz,2019.0,9140,GLA Class,20299.0,5.0,Automatic,Birmingham
